event_id,frequency_mhz,bandwidth_khz,duration_sec,snr_db,drift_rate_hz_s,pulse_interval_sec,encoding_density,bearing_deg,elevation_deg,polarization_ratio,spectral_kurtosis,prime_interval_flag,label,hydrogen_line_delta
EVT-000025,1420.401557211798,4.497830999930992,25.950623029699475,12.178011100358193,-0.047786338719384425,0.0,11.224987255889806,47.55682853955256,40.65048414975146,0.7561084479407462,8.827415450758913,0,1,0.003442788201937219
EVT-000026,1430.8084048965052,34.115115399111154,9.957273888277872,5.5770253585167415,-0.882834900944148,0.0,1.4178434048622346,338.0561764231786,14.141301931195072,0.5521028738364472,2.6609784049820453,0,0,10.403404896505208
EVT-000027,1448.1647623491153,33.82816808344905,13.60960633137459,5.326263514376444,4.811250508113926,0.0,1.1507998256438754,146.43893132551437,83.97283984750659,0.40382904981617906,4.332460655201069,0,0,27.759762349115363
EVT-000028,1445.7943081346534,227.360578636035,4.136459051615004,2.4053852397038793,-7.9655202637884015,0.0,0.6334986069433909,155.12412419870273,66.79980910237569,0.4506451633239084,3.1245410074003264,0,0,25.389308134653447
EVT-000029,1435.9971836791483,17.122712819989882,0.8223036131426569,-6.593770435716168,8.722257597011875,0.0,0.8502292647734019,200.4085133651857,51.33424674944092,0.43979055036941056,2.4532490842817536,0,0,15.59218367914832
EVT-000030,1410.9206924492612,2.7255566744035766,23.042721426247184,14.027457098632276,-0.49379409125580537,0.0,9.403915813350501,43.94651961907648,36.32799655729817,0.9263879158308781,4.734838439936554,0,1,9.484307550738777
EVT-000031,1421.1255759731139,73.59229495787899,23.18936763603167,0.875021450173378,6.5073169966345334,0.0,1.2471360165978183,203.61570381964984,17.036804560582528,0.1354266988645422,6.811112184436107,0,0,0.7205759731139096
EVT-000032,1427.9931911741185,4.367742782232423,49.739818120317764,16.109073721217452,0.36218409683664043,0.0,8.829676546415222,47.22464817811221,42.68117225555053,0.6713078766140635,4.965529259313085,0,1,7.588191174118492
EVT-000033,1420.4063559958404,4.073349263580119,72.48313187460157,17.527825791015292,0.49895563775500884,29.0,7.591273997354033,46.174909765977,40.68523556898689,0.7143680771502435,9.788593981665805,1,1,0.0013559958404130157
EVT-000034,1429.1514296836951,4.460710445412677,20.539149953698693,15.043234632994443,0.7115434031756644,2.0,7.943081115158697,49.191647612086655,44.11148205003431,0.8131867585870569,7.036762016591362,1,1,8.746429683695169
EVT-000035,1423.8094908484902,25.90907867202796,5.914215825949388,5.635765446148005,-1.9360863504679469,0.0,1.165877786593367,133.64421791515608,26.045416925766602,0.4763341113635782,3.6556038548663796,0,0,3.4044908484902408
EVT-000036,1441.6375815801434,32.38110449390071,4.92768524004899,1.1925567802783723,-0.8540356760355408,0.0,0.7530774267430572,306.58484449518807,19.12551870655684,0.6814948261083007,5.068660508988319,0,0,21.23258158014346
EVT-000037,1430.523034109103,98.63411290937522,1.572982187867952,1.0971546900364162,-9.397497048544794,0.0,1.6590479924870685,324.2904636119277,18.344320471643183,0.29382517219919113,1.676868798274636,0,0,10.118034109103064
EVT-000038,1411.660889355431,57.737374306598156,27.48374667415296,4.1658271172814105,-0.00882233795823428,0.0,0.1822942000797272,198.57742407600756,62.18090535289608,0.0722898364123906,3.71145887799411,0,0,8.744110644568991
EVT-000039,1436.0600653493937,20.53280957942193,3.57888572795698,5.695187706910386,1.6310853422973128,0.0,1.5456692840382211,67.80125799101913,33.904541243296684,0.8339136299807566,3.6096873574010164,0,0,15.65506534939368
EVT-000040,1441.0850364268983,8.573717893226915,36.68440521247312,7.015343779150507,-7.761548854770888,0.0,1.3756220129185968,108.43721937073366,5.874570129902583,0.08573774258121927,3.8870812380208006,0,0,20.68003642689837
EVT-000041,1420.400660252331,5.536288906652466,4.131361585408192,20.920733623638064,0.8234094078151541,3.0,11.224744920397246,43.95288083491006,46.918501505979044,0.9555031867306372,7.029371577314431,1,1,0.004339747669064309
EVT-000042,1448.2625556359897,60.12629087344452,4.107999410936444,4.87231769956669,18.70126774375454,0.0,1.3255350560771129,300.03574454637715,25.284765286975208,0.3663352883216578,5.305926730658806,0,0,27.857555635989684
EVT-000043,1432.886127017417,31.871286876783138,68.78460510351644,6.692916054453763,13.062161910344129,0.0,1.1886234118080485,179.23621392574987,69.74155473235133,0.4623622309514014,1.7705253889531556,0,0,12.481127017417066
EVT-000044,1428.9553807478494,54.68723848156982,32.92435297139205,6.484935922054664,-0.06267840048822218,0.0,1.3450419003534946,45.9595864682606,33.36094198513494,0.5231051739418029,0.7870685097484635,0,0,8.550380747849431
EVT-000045,1419.7853307161874,22.703538481154997,8.231698568059313,5.859873960670633,1.5602868198978006,0.0,0.5843951649740349,328.08005863926786,5.881796642364714,0.7438855763588892,2.472730456067926,0,0,0.6196692838125273
EVT-000046,1438.710009668446,13.089691658774557,1.8462920160268272,3.7377342290280624,-5.650036479301087,0.0,0.9023900395826481,331.5654086523213,45.66553329727276,0.9631207972364324,5.562040961561582,0,0,18.30500966844602
EVT-000047,1408.8563992596903,4.37073625627936,68.10128570136257,20.672605026611862,0.6488763053907782,0.0,5.101018231656713,48.71654864795178,39.72909052046549,0.8913474247268395,8.615220443412145,0,1,11.548600740309666
EVT-000048,1439.6163893260668,29.120658758251142,3.7965182545603082,5.0676863388262605,5.654731145858064,0.0,1.5188380643546742,289.2109038741014,14.492551193345227,0.7755081881467235,2.986286800754205,0,0,19.211389326066865
EVT-000049,1444.1022326704003,14.047447507630896,25.62481221324993,9.080146055871438,-6.5349855585948085,0.0,1.2945485585278298,7.974356421862505,14.45675705925531,0.3104862323657524,2.937541088301681,0,0,23.697232670400354
EVT-000050,1406.6522781553347,26.28352046318435,2.1319544109845547,-0.31471067711897227,9.06919576029626,0.0,0.8525004845630708,249.04359909507522,62.58487108072536,0.45493250155746623,4.01001880264932,0,0,13.752721844665302
EVT-000051,1420.3943898801149,3.191865667886868,280.93547210654316,15.312254467962692,0.570136858036142,7.0,8.324683260700395,43.54417021590314,45.397882551151746,0.7943744876473603,4.721506148424579,1,1,0.010610119885086533
EVT-000052,1441.940722467346,32.81276044035894,28.26204698301685,6.6492166367702445,13.730853457893764,0.0,1.1849869437943736,132.2997120718577,70.02195467211232,0.4950894980727241,3.6090582556090354,0,0,21.535722467345977
EVT-000053,1420.418804741362,2.110478771823421,40.247482375399514,7.781217811451853,-0.17827112885197377,31.0,9.255312281503604,48.44414167453102,38.90006013121557,0.8148886443226084,5.8930222708356865,1,1,0.01380474136203702
EVT-000054,1420.412672281554,3.4142367033293666,32.605601984063895,14.155943521206728,0.449045888460543,0.0,8.835512583824805,50.22008976716466,48.79638199604783,0.68279762056598,9.120527990727368,0,1,0.007672281554050642
EVT-000055,1409.9662112319538,30.603085661945386,84.61498952511343,0.6891820927867087,1.6084049551966049,0.0,1.0282201284854382,189.71385445719417,36.064715927525164,0.27616514882246224,4.359653927858076,0,0,10.438788768046152
EVT-000056,1400.755869303287,51.271314160167464,108.66029309388895,7.159109755855114,-12.038526326929523,0.0,0.838993689670261,123.42129273189201,46.681189717164116,0.7921520925958241,0.719523355234089,0,0,19.649130696712973
EVT-000057,1421.1493578233972,4.828310199238805,121.54262913458204,17.341141318687733,0.5663131437910365,0.0,5.246061137814927,45.81361889707599,44.38993337950632,0.8188351958531723,5.312468968383638,0,1,0.7443578233971948
EVT-000058,1420.4013312545062,14.916358545575896,112.9296230356742,19.992343228662882,0.7837482617707661,3.0,9.232923268516533,49.96549837507895,38.68572303705534,0.7242328020353379,7.637851890754464,1,1,0.0036687454937691655
EVT-000059,1420.4071465976178,2.588679801413236,9.966939813728125,15.632060123910723,0.5967385096956768,13.0,9.693829802710027,47.05998815248718,32.8980618769601,0.7371598109526494,8.28941429626115,1,1,0.002146597617866064
EVT-000060,1440.8373776213753,105.98931407355553,35.367334322941076,5.5234394053041855,0.19459839424604156,0.0,0.7664129124427865,11.712871998473817,48.411164584990765,0.477548120826531,1.9140588040313136,0,0,20.43237762137528
EVT-000061,1400.3279459803994,134.59947553324017,15.830679041045052,2.4354705319076233,-0.9265935461881399,0.0,1.1295420697973484,114.58269094055763,66.50048206867496,0.2813921781736856,2.3544545357996034,0,0,20.07705401960061
EVT-000062,1430.6072679085132,40.16000384014259,144.14901503421882,0.07148276890403249,5.164116734929749,0.0,0.7296037858644433,261.42747396506564,36.73694424198236,0.30137371387869594,4.1445952704793925,0,0,10.20226790851325
EVT-000063,1427.3581151463,7.975395570825954,12.311314431026338,1.684270027662837,5.51438463916538,0.0,1.0515430328062525,279.55363897867875,8.906492388728253,0.5874926720133598,3.0311456857102295,0,0,6.953115146299979
EVT-000064,1420.4102988453196,4.715112603967871,6.958058994425374,13.009977354799943,-0.17952391909561022,11.0,9.370604530395635,46.75384181776177,41.74814290887247,0.9644077236159488,9.356598321304729,1,1,0.00529884531965763
EVT-000065,1409.5677397284403,319.5964645662512,10.02951347855712,3.435340795155962,4.083080566296865,0.0,0.893863019065674,218.36461325291594,12.474414161498766,0.7453106742451568,4.778094657532181,0,0,10.837260271559671
EVT-000066,1433.733985317248,31.127227136487985,1.255807250013146,0.08607174486791491,-0.5140303529839345,0.0,1.2269977915502317,245.35818624530648,54.60603152403087,0.38980326973716833,5.049021839013292,0,0,13.328985317247998
EVT-000067,1426.3754889833183,31.83613591428202,14.05592541550285,1.8955052950269242,-8.378401302687642,0.0,0.9658017613031871,125.2519230759886,17.542402519726163,0.3632851522394657,3.26512623405981,0,0,5.970488983318319
EVT-000068,1407.1916899411785,20.99523497339333,1.9841006349609496,-1.9236260671335348,-4.381052631222389,0.0,1.1263629298710371,140.4603072425302,82.892037908299,0.4960041577300159,2.7109238092015717,0,0,13.213310058821435
EVT-000069,1420.4055236116528,2.357677101887053,15.096575604199344,10.982588012742854,0.8283377290262957,31.0,11.860355104431394,43.02567526615151,44.86309977192659,0.6638085127903377,9.558488450349081,1,1,0.0005236116528521961
EVT-000070,1435.1451360822186,16.042440934779943,12.187226643514435,3.7374632366909593,11.623556022145715,0.0,0.6490456828206939,56.116534375508365,13.243643320494813,0.5989481056561079,3.472747326782956,0,0,14.740136082218669
EVT-000071,1438.391221955188,5.287055183172679,35.90811668703839,7.479999809243347,4.093299560088513,0.0,0.5273206864220931,344.32580154090914,69.10991588354486,0.44389732126770975,4.148164635020806,0,0,17.986221955188057
EVT-000072,1420.412844198366,2.6014401399177873,15.749249076206786,15.188590862294632,0.23015017799663073,11.0,9.816047175926522,46.767975310260944,35.76623647228015,0.5483715970100537,2.6496836313721737,1,1,0.007844198366001365
EVT-000073,1447.0356596992012,31.348433057665385,17.151687487532932,7.31554241576583,-1.7980352271043782,0.0,0.8925311869382718,359.11851934946515,50.359336736262186,0.5843574989276439,2.878074089253258,0,0,26.63065969920126
EVT-000074,1401.0553218305593,20.863137202185044,12.375994787673719,5.21468647542359,-9.44843315958735,0.0,1.1563195143636547,261.3222328268588,83.15761422888546,0.07758277063268426,4.957078937382899,0,0,19.349678169440722
EVT-000075,1438.0217121426422,56.396614509019514,59.54382841931241,3.3873820033576143,-0.9995020384916781,0.0,1.1887315514819903,211.57802549656134,39.83225662399131,0.13416308918029823,4.802643976736822,0,0,17.6167121426422
EVT-000076,1416.6731242789258,6.887682322573263,7.946603618376926,8.265229113994572,-7.901559538582829,0.0,0.930901624912888,43.43832855464437,27.609943729997994,0.34329363268137014,5.331133462803086,0,0,3.731875721074175
EVT-000077,1446.726303921382,2.433596849943502,18.64819843007682,12.13160676758571,0.7109591993968443,0.0,7.798956978311731,50.504787947485255,38.53516306968871,0.5832541886278808,5.747855462752108,0,1,26.32130392138197
EVT-000078,1403.766589709053,40.13023853931571,52.97033881786496,6.842963694607495,-13.78924491875869,0.0,1.0810155397851267,146.93624716169373,10.224714217621331,0.39904199132965845,3.094422357619467,0,0,16.638410290946922
EVT-000079,1403.9647874665168,56.82470248584666,2.7377609282556277,5.862562587566033,4.321608710281085,0.0,1.2870375237069447,260.7856116886579,78.1606750583624,0.43180483669395736,3.603628341967706,0,0,16.44021253348319
EVT-000080,1423.9566256365597,17.991964101961397,30.265562230504536,-2.0131752846973185,-4.5359299699434485,0.0,0.5713108856563973,205.39989163276647,83.33257335353902,0.8202074872619592,5.428112704936608,0,0,3.55162563655972
EVT-000081,1401.115176808841,3.4740850785462456,52.86734438089816,5.480148054310112,-4.918765553754297,0.0,0.5472519602491404,239.71294183719337,17.345260583152573,0.354548270113651,4.009293348194786,0,0,19.28982319115903
EVT-000082,1403.5176956496316,14.915105805589493,84.62719916269087,5.344643849208003,-11.61592567280999,0.0,1.2283646291088948,245.9833126895147,11.241364566783547,0.21573528131447176,1.8980888653482773,0,0,16.887304350368368
EVT-000083,1420.2075574893183,174.22227300890154,38.277786210346996,3.2431187844366027,-7.9342532384901885,0.0,1.2022773462047438,48.03599812582701,64.70444554808455,0.8229884823566077,2.5894067173449007,0,0,0.19744251068163976
EVT-000084,1437.0909804923056,61.73839976470158,55.883394292774895,2.9619401561054275,4.323092493451688,0.0,1.2825658897041148,327.9495335867778,47.740127789979184,0.6495769522876538,5.007231640044282,0,0,16.68598049230559
EVT-000085,1401.9846286331542,79.52323477718075,12.98795409844315,5.588386920700972,10.96650527145623,0.0,1.2684456909341992,41.78724185310644,8.474087412130888,0.3844844463034254,1.9429621796778875,0,0,18.420371366845757
EVT-000086,1420.4034860037436,14.71865003980409,123.39941080247915,17.265106727136793,-0.8371874996507633,0.0,7.891176667261081,49.751791474300774,43.109527249108154,0.8719346303539753,9.019026851370361,0,1,0.0015139962563353038
EVT-000087,1404.0801079116616,133.51802963351295,23.379932935850462,5.295046299561147,-1.8934327530577237,0.0,1.090428079203233,184.9016098980326,31.674497971383122,0.17918944702379655,3.1685988176679145,0,0,16.3248920883384
EVT-000088,1412.8829372257642,10.927257793192254,6.278913476715371,-2.070480248523266,-2.550152927642697,0.0,0.5947310563953789,126.81786691538088,27.908272333739088,0.492928315979118,2.621281545187341,0,0,7.522062774235792
EVT-000089,1417.041158167218,61.16692360139625,8.732260980751576,5.462371969402725,-10.10718481126359,0.0,0.9032547455501463,347.03166273608633,7.942455350666311,0.5554416522949392,4.438371291900732,0,0,3.3638418327818727
EVT-000090,1403.6995180559172,85.1342838589932,21.409105097246215,6.959849218834254,8.634100637350507,0.0,1.423832910290634,164.912268528008,51.2061267406115,0.7307996860820312,4.350946090180607,0,0,16.70548194408275
EVT-000091,1420.4125714241457,0.9811093617656346,4.989243039810047,18.75316136692628,0.10481842590162199,0.0,5.990985977607499,49.81373515639662,49.374143189660984,0.5698963862978633,5.067719771237636,0,1,0.007571424145680794
EVT-000092,1420.4032688345494,8.817239169757643,19.05732847328615,19.096565712120313,0.17014752685726658,0.0,8.935600230770726,45.685163649132804,34.18406358315442,0.7681690401398312,7.606440171194153,0,1,0.0017311654505647311
EVT-000093,1420.4074426280456,4.424724144006498,85.90195045400598,15.179340414329086,0.12417500303941698,0.0,7.555793682254718,50.716066116371515,40.197895103246786,0.5650466980480184,5.2450305238350445,0,1,0.0024426280456282257
EVT-000094,1407.8545340001608,322.94944414479016,142.4888694166372,3.1995036695366608,-5.421299847148756,0.0,1.2168333055347094,75.11755555057668,38.62310647326349,0.11594532130251965,3.226444551378121,0,0,12.550465999839162
EVT-000095,1449.838270852117,35.0107062641558,14.2373614782794,4.233754205912501,-9.456798129298424,0.0,1.1044196937334347,279.1975169222565,18.446546455579114,0.3061339555077305,2.283349878136514,0,0,29.433270852116948
EVT-000096,1420.4063542018414,5.85805863674667,41.1453233933469,11.491174711555997,0.4051606211171883,0.0,8.978988810350252,48.89958896232493,45.23075184387306,0.7699377937168295,6.9786014386351445,0,1,0.0013542018414227641
EVT-000097,1420.4030947534202,3.4678219487935436,19.244697034261602,9.662311425520752,0.22275665617918652,7.0,4.9580987573189015,46.51156757164778,40.1602456270092,0.9170897840808199,6.222948574242939,1,1,0.0019052465797813056
EVT-000098,1409.695141248002,40.60085458577267,11.314465867936413,5.781323045067406,-13.354064074509644,0.0,1.0419615947944512,157.072337759029,13.362962411702455,0.48171790310953094,1.3322187631711397,0,0,10.7098587519979
EVT-000099,1413.3219695381038,274.0695114669563,25.18818614123405,12.789887546454333,7.393508385442489,0.0,1.1201246303547916,217.82632342399418,12.633180535354995,0.5171013545765278,3.527555143035109,0,0,7.0830304618962145
EVT-000100,1436.7815753312211,61.840552696633175,5.192165771050183,5.425897258011345,-1.5131374902439338,0.0,1.0224467311979772,163.78383029667197,79.47159163686572,0.7785641522758042,2.657706105938249,0,0,16.376575331221147
EVT-000101,1420.4078001349735,8.73400994885054,11.82131280038538,10.990008743432659,0.3773153716377232,7.0,9.065994138804914,44.63502903386427,42.92352702577192,0.9547260475990116,5.934472419972993,1,1,0.00280013497354048
EVT-000102,1428.341307364865,164.930791642169,3.384865112973955,3.186405444361002,-2.8715880036223673,0.0,1.1790159932672306,126.46375582681496,12.662777482891716,0.7996399784738661,2.5467098001795825,0,0,7.936307364865115
EVT-000103,1412.9867714481536,12.912456882043966,10.781925412880359,7.163068740868945,8.859539763441433,0.0,1.1369594648686658,274.44849369111523,29.78591603830172,0.2141269923300187,1.4669016267964268,0,0,7.418228551846369
EVT-000104,1421.451975990922,13.432185936449374,13.240705981306615,8.023305422863462,10.162060517229001,0.0,1.2475048197668555,335.9551158876392,52.880775889318,0.5993707436670845,1.993338055401756,0,0,1.0469759909219647
EVT-000105,1408.088758140198,35.566782255276195,2.96428300237386,4.870751093648456,-1.7494584164728368,0.0,1.155858193841024,34.35980533716911,9.293810553745052,0.6256400912087373,3.7639416875487752,0,0,12.316241859801949
EVT-000106,1449.2038386238873,24.484324137214827,5.0417618286786965,8.304442301624167,5.53998728403068,0.0,0.7434109254575376,263.3298054021993,50.84313473472995,0.44852381015186904,3.70436969995556,0,0,28.798838623887377
EVT-000107,1433.1882528109747,44.903056836477035,39.528581102896126,2.458760108291393,9.625009219883546,0.0,1.5994871303155223,54.606230272141254,83.79337761109942,0.569669956991724,2.039375353361935,0,0,12.783252810974773
EVT-000108,1420.4173732262643,2.9936560319607626,15.756156368157654,15.14115539301073,0.41793554389201515,0.0,9.35357887365828,48.99558975022327,36.99041420909758,0.8888428908548935,3.0868463298044535,0,1,0.01237322626434434
EVT-000109,1413.6213370256485,328.2792728846369,11.90676605035427,2.292265125703017,-6.884026810266471,0.0,0.8156431791212698,63.77844923467462,64.68917980706362,0.45860494132848484,3.3899122368191392,0,0,6.7836629743515005
EVT-000110,1420.4109885296602,2.731221138674708,103.07712038943909,14.19731962168155,-0.0911382400088196,0.0,11.306161914205072,42.8470949797405,32.33214026906994,0.8525777819108905,8.55829958344942,0,1,0.005988529660271524
EVT-000111,1446.3126762526108,9.47500545636354,20.16092705073962,1.5612170325228507,9.853841776631182,0.0,1.073677942344322,267.430184592939,36.06822281833966,0.2140739674344151,2.961241342639112,0,0,25.907676252610827
EVT-000112,1405.6580526932116,101.06297063635155,12.445254298065802,3.5755268668592572,4.352550552148387,0.0,1.2096361545053556,76.27489517442112,43.382197620538676,0.3269427173915029,2.3460239531973706,0,0,14.746947306788343
EVT-000113,1442.4227326852408,53.01980565822143,30.401802177251106,1.822471751143846,7.71093509142375,0.0,1.1212189464274909,136.5933723586745,8.919753625259457,0.39660781664236877,1.5042170964251713,0,0,22.017732685240844
EVT-000114,1433.8938621393395,31.532654451755924,22.193983210494725,7.196465286973757,7.820733096728405,0.0,0.656235206486937,31.416011131102017,54.41446625618961,0.6394122673481676,5.0499105888793725,0,0,13.488862139339517
EVT-000115,1418.9686158929192,11.684693794837573,11.40053109362494,3.5780730108512433,8.622429215881452,0.0,1.1173227529316234,51.39350049373889,19.03660493780203,0.35309617677705507,2.690021180019423,0,0,1.436384107080812
EVT-000116,1445.2469078799343,20.90957292188449,5.9164981503816945,8.206228817935692,0.49059622772883943,0.0,1.1267965975018939,93.64856780365517,32.89988984686629,0.7955216565204453,2.7526798295129904,0,0,24.841907879934297
EVT-000117,1406.5373465986247,33.84500356087457,54.952107704511924,0.015914758083386715,1.819386459894892,0.0,1.1063105151858716,177.53334778220818,41.11387985879049,0.46564214588195274,2.6472279318115346,0,0,13.867653401375264
EVT-000118,1400.872940503545,162.67407213476667,37.2577081453528,1.4287767922652197,1.3144330231805557,0.0,1.5514151563568395,64.48957502513505,27.2801893862818,0.7234095168551616,2.401955481988049,0,0,19.532059496455076
EVT-000119,1430.7224012878817,485.64655826061176,54.054849684853366,5.2783164477172075,-15.276356094402832,0.0,1.0433831379032608,225.59239241179637,33.8351251173206,0.6826651804100986,3.3447674506012275,0,0,10.317401287881694
EVT-000120,1412.537368209292,157.03683780214791,17.337617482018473,1.776679588536406,6.392870783050839,0.0,0.7483188302498989,9.799974408457249,51.34413344572177,0.3887615807191958,1.4565858283136546,0,0,7.8676317907079465
EVT-000121,1425.1411520731765,64.87131782248295,20.183008617240706,2.3226212980329946,4.977357546369524,0.0,0.7439764307552079,144.29666842761173,42.73584445174465,0.12069188542787022,1.6504413379024492,0,0,4.736152073176527
EVT-000122,1434.7864591281902,6.7958557280840335,11.636209174995464,3.458778173525057,-4.720178195547427,0.0,0.5656417006716162,12.189996036791602,65.56362373041118,0.47045599006764965,3.8017570435923322,0,0,14.381459128190272
EVT-000123,1409.3161431328613,0.9728011919880529,20.348280441457614,10.183346697801465,0.33800614522502254,5.0,10.060817026260189,45.59148662183659,42.335029852297254,0.6303504004050545,9.433859715344532,1,1,11.088856867138702
EVT-000124,1421.7051377945486,10.127329093032253,12.143609927755774,9.548690766749303,19.10371139761632,0.0,0.6813675735429247,129.84823287429663,55.236496502518044,0.48206283338142814,3.3947209087559798,0,0,1.3001377945486183
EVT-000125,1441.045573980303,416.6536525108303,17.355832850973908,7.761460669510076,-9.576949285008872,0.0,1.3281809333575834,140.76578823514558,53.583180681781855,0.5133184828896198,3.782863528588538,0,0,20.64057398030309
EVT-000126,1449.1821891686084,853.218536340537,44.56746445887532,5.076449518618644,-3.274399921599263,0.0,1.2413510327941948,346.85229246685236,35.33069172919869,0.2582091620638414,4.657159211751129,0,0,28.777189168608402
EVT-000127,1421.5379027624676,60.46985415880154,65.07815979706344,6.811536474272385,9.054145320264126,0.0,0.7513805969669485,336.9813072913746,12.889791816668783,0.6453514062218128,3.015803105019254,0,0,1.1329027624676655
